fid,id sistema,id ruta,nombre,nombre completo,grupo,modalidad,subsistema,tipo unidad,longitud,zona
"3501","224","173",218J,218 Inf La Joya - Pablo Livas,Ctm Feat,Radial,OTE,Panoramica,52.02,Limite Municipal
"3502","225","174",218R,218 Azteca Rosita,Ctm Feat,Radial,OTE,Panoramica,44.3,Limite Municipal
"3503","229","200","46",46 Ladrillera,Urban,Radial,,,0,Limite Municipal
"3504","231","202","37",37 Niño Artillero,Transregio,Radial,,,0,Limite Municipal
"3505","193","171",211SM,211 San Miguel,Ctm Feat,Periferica,NO,Panoramica,52.48,Limite Municipal
"3506","194","172",211Y,211 York,Ctm Feat,Periferica,NO,Panoramica,55.82,Limite Municipal
"3507","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3508","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"3509","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"3510","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"3511","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3512","232","203",15ER,15 Estancia Reforma - Obispado,Martinez Garcia,Radial,,,0,Limite Municipal
"3513","233","204",15CB,15 Casa Blanca - Centro,Martinez Garcia,Radial,,,0,Limite Municipal
"3514","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3515","206","52",134T,134 Telefonos,Ctm Feat,Radial,ZN,Panoramica,55.37,Limite Municipal
"3516","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3517","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3518","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3519","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"3520","218","156","65",65 Lazaro Cardenas,Transregio,Radial,ZN,Panoramica,30.2,Limite Municipal
"3521","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"3522","230","201","36",36 Col. Del Norte,Transregio,Radial,,,0,Limite Municipal
"3523","231","202","37",37 Niño Artillero,Transregio,Radial,,,0,Limite Municipal
"3524","233","204",15CB,15 Casa Blanca - Centro,Martinez Garcia,Radial,,,0,Limite Municipal
"3525","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3526","66","196",209B,209 Sur,Ctm Feat,Alimentadora,ZN,Panoramica,26.52,Limite Municipal
"3527","189","91","206",206 San Bernabe - Punta De La Loma,Ctm - Feat,Periferica,NP,Panoramica,56.03,Limite Municipal
"3528","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3529","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3530","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3531","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3532","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3533","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3534","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3535","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3536","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3537","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"3538","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3539","66","196",209B,209 Sur,Ctm Feat,Alimentadora,ZN,Panoramica,26.52,Limite Municipal
"3540","189","91","206",206 San Bernabe - Punta De La Loma,Ctm - Feat,Periferica,NP,Panoramica,56.03,Limite Municipal
"3541","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3542","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3543","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3544","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3545","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"3546","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"3547","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3548","230","201","36",36 Col. Del Norte,Transregio,Radial,,,0,Limite Municipal
"3549","233","204",15CB,15 Casa Blanca - Centro,Martinez Garcia,Radial,,,0,Limite Municipal
"3550","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3551","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"3552","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3553","95","208",116T,,,,,,0,Limite Municipal
"3554","102","215",134F,,,,,,0,Limite Municipal
"3555","112","226",326PG,,,,,,0,Limite Municipal
"3556","140","255",RTCV,,,,,,0,Limite Municipal
"3557","150","20",122E,122 Estancia,Ctm Feat,Complementaria,LRC,Panoramica,40.51,Limite Municipal
"3558","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3559","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3560","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3561","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3562","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3563","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3564","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3565","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3566","95","208",116T,,,,,,0,Limite Municipal
"3567","111","225",326M,,,,,,0,Limite Municipal
"3568","112","226",326PG,,,,,,0,Limite Municipal
"3569","120","237",108C,,,,,,0,Limite Municipal
"3570","149","5",103VC,103 Centro,Ctm Feat,Complementaria,LRC,Panoramica,25.32,Limite Municipal
"3571","177","164","324",324 Carmen Romano,Ctm Feat,Microbus,NO,Midibus Panoramico,25.3,Limite Municipal
"3572","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3573","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"3574","220","158","69",69 Centro,Martinez Garcia,Radial,,Panoramica,19.84,Limite Municipal
"3575","232","203",15ER,15 Estancia Reforma - Obispado,Martinez Garcia,Radial,,,0,Limite Municipal
"3576","233","204",15CB,15 Casa Blanca - Centro,Martinez Garcia,Radial,,,0,Limite Municipal
"3577","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3578","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3579","95","208",116T,,,,,,0,Limite Municipal
"3580","121","238",131C,,,,,,0,Limite Municipal
"3581","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"3582","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"3583","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"3584","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"3585","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3586","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3587","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"3588","212","147",73V,73 Tierra Propia - 20 De Nov.,Ctm Gpe.,Radial,OTE,Panoramica,46.44,Limite Municipal
"3589","213","148",73Z,73 Tierra Propia - Zertuche,Ctm Gpe,Radial,OTE,Panoramica,44.2,Limite Municipal
"3590","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"3591","103","216","328",,,,,,0,Limite Municipal
"3592","118","235",108E,,,,,,0,Limite Municipal
"3593","119","236",108JM,,,,,,0,Limite Municipal
"3594","121","238",131C,,,,,,0,Limite Municipal
"3595","122","239",131V,,,,,,0,Limite Municipal
"3596","123","242",2S,,,,,,0,Limite Municipal
"3597","157","30",2L,2 Larga,Transregio,Complementaria,LRC,Panoramica,45.74,Limite Municipal
"3598","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3599","103","216","328",,,,,,0,Limite Municipal
"3600","118","235",108E,,,,,,0,Limite Municipal
"3601","119","236",108JM,,,,,,0,Limite Municipal
"3602","121","238",131C,,,,,,0,Limite Municipal
"3603","122","239",131V,,,,,,0,Limite Municipal
"3604","123","242",2S,,,,,,0,Limite Municipal
"3605","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3606","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3607","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3608","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3609","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3610","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3611","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3612","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3613","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3614","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3615","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3616","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3617","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3618","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"3619","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3620","68","198",220VSF,220 Valle De San Francisco,Ctm Feat,Alimentadora,ZN,Panoramica,51.92,Limite Municipal
"3621","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3622","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3623","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3624","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3625","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3626","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3627","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3628","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3629","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3630","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3631","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3632","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"3633","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3634","92","205",320F,,,,,,0,Limite Municipal
"3635","93","206",320M,,,,,,0,Limite Municipal
"3636","118","235",108E,,,,,,0,Limite Municipal
"3637","119","236",108JM,,,,,,0,Limite Municipal
"3638","123","242",2S,,,,,,0,Limite Municipal
"3639","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"3640","157","30",2L,2 Larga,Transregio,Complementaria,LRC,Panoramica,45.74,Limite Municipal
"3641","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3642","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3643","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"3644","212","147",73V,73 Tierra Propia - 20 De Nov.,Ctm Gpe.,Radial,OTE,Panoramica,46.44,Limite Municipal
"3645","213","148",73Z,73 Tierra Propia - Zertuche,Ctm Gpe,Radial,OTE,Panoramica,44.2,Limite Municipal
"3646","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"3647","220","158","69",69 Centro,Martinez Garcia,Radial,,Panoramica,19.84,Limite Municipal
"3648","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3649","95","208",116T,,,,,,0,Limite Municipal
"3650","103","216","328",,,,,,0,Limite Municipal
"3651","118","235",108E,,,,,,0,Limite Municipal
"3652","119","236",108JM,,,,,,0,Limite Municipal
"3653","120","237",108C,,,,,,0,Limite Municipal
"3654","121","238",131C,,,,,,0,Limite Municipal
"3655","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"3656","149","5",103VC,103 Centro,Ctm Feat,Complementaria,LRC,Panoramica,25.32,Limite Municipal
"3657","157","30",2L,2 Larga,Transregio,Complementaria,LRC,Panoramica,45.74,Limite Municipal
"3658","159","136","202",202 Santa Catarina - Vivienda Digna,Martinez Garcia,Complementaria,LRC,Panoramica,63.15,Limite Municipal
"3659","161","137","6",6 Larga,Martinez Garcia,Complementaria,LRC,Panoramica,57.04,Limite Municipal
"3660","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3661","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3662","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3663","95","208",116T,,,,,,0,Limite Municipal
"3664","103","216","328",,,,,,0,Limite Municipal
"3665","118","235",108E,,,,,,0,Limite Municipal
"3666","119","236",108JM,,,,,,0,Limite Municipal
"3667","121","238",131C,,,,,,0,Limite Municipal
"3668","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3669","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3670","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"3671","212","147",73V,73 Tierra Propia - 20 De Nov.,Ctm Gpe.,Radial,OTE,Panoramica,46.44,Limite Municipal
"3672","213","148",73Z,73 Tierra Propia - Zertuche,Ctm Gpe,Radial,OTE,Panoramica,44.2,Limite Municipal
"3673","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3674","232","203",15ER,15 Estancia Reforma - Obispado,Martinez Garcia,Radial,,,0,Limite Municipal
"3675","233","204",15CB,15 Casa Blanca - Centro,Martinez Garcia,Radial,,,0,Limite Municipal
"3676","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3677","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3678","205","41",18I,18 Independencia,Lazcano,Radial,ZN,Panoramica,23.67,Limite Municipal
"3679","206","52",134T,134 Telefonos,Ctm Feat,Radial,ZN,Panoramica,55.37,Limite Municipal
"3680","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3681","218","156","65",65 Lazaro Cardenas,Transregio,Radial,ZN,Panoramica,30.2,Limite Municipal
"3682","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3683","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3684","230","201","36",36 Col. Del Norte,Transregio,Radial,,,0,Limite Municipal
"3685","231","202","37",37 Niño Artillero,Transregio,Radial,,,0,Limite Municipal
"3686","66","196",209B,209 Sur,Ctm Feat,Alimentadora,ZN,Panoramica,26.52,Limite Municipal
"3687","189","91","206",206 San Bernabe - Punta De La Loma,Ctm - Feat,Periferica,NP,Panoramica,56.03,Limite Municipal
"3688","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3689","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3690","205","41",18I,18 Independencia,Lazcano,Radial,ZN,Panoramica,23.67,Limite Municipal
"3691","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3692","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3693","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3694","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3695","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3696","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3697","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3698","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3699","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3700","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3701","66","196",209B,209 Sur,Ctm Feat,Alimentadora,ZN,Panoramica,26.52,Limite Municipal
"3702","189","91","206",206 San Bernabe - Punta De La Loma,Ctm - Feat,Periferica,NP,Panoramica,56.03,Limite Municipal
"3703","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3704","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3705","209","126","127",127 Moderna,Croc,Radial,OTE,Panoramica,16.46,Limite Municipal
"3706","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"3707","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"3708","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"3709","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"3710","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"3711","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"3712","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"3713","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"3714","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"3715","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"3716","94","207",116U,116 Calzada Union,Ctm Snat,,,,0,Limite Municipal
"3717","95","208",116T,,,,,,0,Limite Municipal
"3718","118","235",108E,,,,,,0,Limite Municipal
"3719","119","236",108JM,,,,,,0,Limite Municipal
"3720","121","238",131C,,,,,,0,Limite Municipal
"3721","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"3722","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"3723","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"3724","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"3725","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"3726","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"3727","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"3728","212","147",73V,73 Tierra Propia - 20 De Nov.,Ctm Gpe.,Radial,OTE,Panoramica,46.44,Limite Municipal
"3729","213","148",73Z,73 Tierra Propia - Zertuche,Ctm Gpe,Radial,OTE,Panoramica,44.2,Limite Municipal
"3730","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"3731","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"3732","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"3733","205","41",18I,18 Independencia,Lazcano,Radial,ZN,Panoramica,23.67,Limite Municipal
